white;black;event;year;heatmap
Sherwin, James T;Fischer, Robert James;1966;0.16,0.28,0.11,0.43,0.22,0.41,0.42,0.12,-0.06,0.32,0.21,0.16,0.02,0.28,0.79,0.69,-0.06,0.05,0.18,-0.13,0.12,0.04,0.27,0.07,0.02,0.01,0.1,0.02,0.16,-0.06,-0.1,0.04,0.04,-0.03,-0.14,0.12,-0.13,-0.13,0.16,-0.04,-0.12,-0.05,-0.05,-0.26,-0.13,-0.08,-0.27,0.0,-0.01,0.01,-0.22,-0.53,-0.09,-0.28,-0.28,-0.14,-0.54,-0.05,-0.39,-0.27,-0.41,-0.23,-1.0,-0.03
Fischer, Robert James;Spassky, Boris V;1972;0.27,-0.37,0.47,0.51,0.28,0.54,1.0,0.15,0.21,0.04,0.06,0.64,0.3,0.15,0.97,0.21,-0.1,0.03,0.3,0.0,0.02,0.08,0.19,0.0,0.0,0.0,0.31,0.13,0.04,0.18,0.0,0.0,-0.52,-0.01,-0.25,0.04,-0.05,-0.04,0.08,-0.04,-0.06,0.0,-0.09,-0.12,-0.44,-0.32,-0.16,0.0,-0.06,-0.08,-0.01,-0.13,-0.44,-0.15,-0.38,-0.17,-0.34,-0.32,-0.28,-0.55,-0.3,-0.33,-0.81,-0.17
Fischer, Robert James;Yanofsky, Daniel Abraham;1968;0.31,0.07,0.13,0.87,0.93,0.11,0.31,0.63,0.05,0.13,0.0,0.08,0.18,0.18,0.09,0.15,0.03,0.16,0.33,0.04,0.0,0.12,0.0,0.0,0.0,-0.12,0.03,0.18,0.19,0.45,-0.03,0.08,0.0,-0.03,0.0,-0.11,0.14,-0.19,0.31,0.31,-0.13,0.0,-0.03,-0.15,-0.05,-0.38,-0.09,0.0,-0.05,-0.2,-0.0,0.01,-0.15,-0.23,-0.67,-0.19,-0.35,-0.12,-0.54,-0.65,-0.31,-0.34,-1.0,-0.35
Giri,A;Firouzja,Alireza;2021;0.71,0.07,0.23,0.38,0.45,0.36,0.67,0.25,0.07,0.22,0.28,0.31,0.16,0.16,0.27,0.26,0.44,0.59,0.14,0.1,0.26,0.11,0.02,0.0,-0.13,0.24,0.0,-0.33,0.02,0.08,0.01,0.03,0.0,-0.04,-0.09,-0.29,0.02,0.0,0.02,0.01,-0.05,-0.08,-0.44,-0.01,-0.23,-0.05,-0.03,0.0,-0.03,0.04,-0.14,-0.26,-0.08,0.03,-0.1,-0.16,-0.64,-0.58,-0.2,-0.68,-0.4,-0.66,-1.0,-0.24
Porath, Yosef;Fischer, Robert James;1968;0.33,0.05,0.24,0.32,0.29,0.28,0.84,0.11,0.18,0.11,0.28,0.0,0.3,0.14,0.42,1.0,0.04,0.02,0.21,0.36,0.23,0.24,0.21,0.02,0.08,-0.14,0.08,-0.15,0.07,0.0,-0.02,0.0,-0.22,-0.05,-0.36,0.19,0.0,-0.15,-0.02,-0.01,-0.02,-0.27,-0.02,-0.2,0.0,-0.32,-0.07,-0.01,-0.19,-0.38,-0.18,-0.48,-0.21,-0.1,-0.42,-0.11,-0.3,-0.19,-0.33,-0.48,-0.21,-0.36,-0.55,-0.07
Unzicker, Wolfgang;Fischer, Robert James;1962;0.8,0.08,0.21,1.0,0.56,0.57,0.46,0.6,0.02,0.16,0.12,0.02,0.2,0.05,0.2,0.23,0.0,0.36,0.26,0.0,0.05,0.04,0.02,0.04,-0.17,0.0,-0.11,0.05,0.16,0.01,0.0,0.0,0.01,-0.06,-0.01,0.43,-0.12,0.1,-0.06,0.0,-0.29,-0.27,0.0,-0.15,-0.05,-0.25,0.0,-0.03,-0.17,-0.08,-0.33,-0.12,-0.25,-0.16,-0.16,-0.13,-0.57,-0.14,-0.28,-0.49,-0.65,-0.47,-0.86,-0.36
Giri,A;Vachier Lagrave,M;2021;0.46,0.22,0.49,0.67,0.62,0.04,0.01,0.46,0.1,0.26,0.07,0.66,0.0,0.14,0.02,0.02,0.02,0.34,0.21,0.08,0.41,0.13,0.0,0.03,0.09,-0.07,0.01,0.03,0.01,-0.04,0.0,0.13,-0.2,0.05,-0.14,0.13,-0.08,-0.23,0.09,-0.07,0.01,-0.14,0.04,-0.31,-0.64,-0.07,-0.17,0.0,-0.02,-0.04,0.04,-0.11,-0.17,-0.16,-0.09,-0.21,-0.2,-0.12,-0.21,-0.54,-0.23,-0.24,-1.0,-0.32
Grandelius,N;Wojtaszek,R;2021;0.22,1.0,0.16,0.49,0.39,0.45,0.45,0.63,0.23,0.2,0.18,0.11,0.57,0.15,0.34,0.03,0.0,0.02,0.19,0.22,0.27,0.14,0.23,-0.05,0.0,0.0,0.11,0.07,0.31,0.12,0.15,-0.16,0.0,-0.08,-0.23,-0.1,-0.12,0.0,-0.04,-0.0,-0.14,-0.07,-0.19,0.0,-0.19,-0.16,-0.02,-0.22,-0.09,-0.12,-0.15,-0.27,-0.34,-0.81,-0.35,-0.02,-0.58,-0.12,-0.11,-0.67,-0.6,-0.72,-0.37,-0.33
Bertok, Mario;Fischer, Robert James;1962;0.37,0.05,0.05,0.66,0.43,0.37,0.76,0.23,0.13,0.11,0.01,0.2,0.17,0.13,0.13,0.1,0.36,0.02,0.08,0.01,0.14,0.14,0.18,0.0,0.04,0.0,-0.0,0.05,0.0,0.06,-0.01,0.04,-0.06,0.0,-0.07,-0.1,0.0,-0.05,-0.01,0.01,0.0,-0.02,0.0,0.0,-0.19,-0.07,0.0,-0.1,-0.06,-0.5,-0.05,-0.06,-0.36,-0.13,-0.08,-0.02,-0.63,-0.34,-0.13,-0.32,-0.29,-0.3,-1.0,-0.1
Fischer, Robert James;Benko, Pal C;1963;0.2,-0.05,1.0,0.57,0.37,-0.03,0.04,0.38,0.1,0.11,0.21,0.2,0.54,0.05,0.06,0.06,0.03,0.12,0.01,0.01,0.0,0.09,-0.01,-0.09,0.0,0.33,0.36,0.27,0.01,0.0,0.12,0.05,-0.08,0.06,0.05,-0.0,-0.06,-0.11,0.0,0.0,0.0,0.01,-0.07,0.0,-0.15,-0.12,0.0,-0.07,-0.12,-0.03,-0.03,0.07,-0.07,-0.15,-0.05,-0.46,-0.43,-0.26,-0.07,-0.5,-0.39,-0.59,-0.99,-0.48
Fischer, Robert James;Keres, Paul;1959;0.46,0.41,0.14,0.26,0.78,0.73,0.86,0.43,0.55,0.06,0.19,0.32,0.46,0.11,0.31,0.02,0.12,0.02,0.13,0.15,-0.01,1.0,0.15,0.21,-0.11,-0.06,0.0,-0.14,0.19,0.09,-0.02,0.03,-0.08,0.0,-0.12,-0.04,-0.08,0.0,0.0,-0.08,0.0,-0.63,-0.42,-0.14,-0.07,-0.44,-0.04,0.04,-0.06,-0.19,-0.55,-0.17,-0.13,-0.19,-0.19,-0.19,-0.74,-0.25,-0.09,-0.52,-0.87,-0.23,-0.93,-0.48
Fischer, Robert James;Sanchez, Luis A;1959;0.46,0.09,0.19,0.3,0.47,0.03,1.0,0.05,0.09,0.07,0.12,0.05,0.0,0.12,0.11,0.19,0.0,0.13,0.08,0.0,0.15,0.24,0.18,0.11,0.07,0.02,0.0,0.0,0.12,0.0,0.05,0.0,-0.01,-0.07,0.01,0.05,-0.11,0.06,-0.06,0.11,-0.11,-0.17,-0.12,-0.05,-0.24,-0.15,-0.02,-0.05,-0.01,-0.08,-0.1,-0.16,-0.26,-0.29,-0.1,-0.19,-0.35,-0.06,-0.17,-0.39,-0.37,-0.34,-0.56,-0.09
Fischer, Robert James;Bolbochan, Jacobo;1959;0.53,0.07,0.37,0.64,0.56,0.12,0.02,0.43,0.03,0.07,0.11,0.5,0.0,0.17,0.18,0.16,0.07,0.0,0.15,0.05,0.08,0.32,0.06,0.0,0.02,0.16,-0.04,0.35,0.08,0.08,0.0,0.09,0.12,0.0,-0.01,0.13,0.16,-0.18,0.0,-0.05,-0.1,0.17,-0.24,0.04,0.08,0.37,-0.07,-0.05,-0.15,-0.25,-0.76,-0.21,-0.32,-0.17,-0.29,-0.26,-0.37,-0.34,-0.68,-0.63,-1.0,0.01,-0.04,-0.37
Fischer, Robert James;Petrosian, Tigran V;1959;0.35,0.25,0.14,0.46,0.3,0.24,0.75,0.17,0.04,0.09,0.05,0.22,0.21,0.2,1.0,0.01,0.01,-0.03,0.01,0.0,0.21,0.56,0.18,0.03,-0.08,-0.0,0.1,-0.42,0.12,0.08,0.02,0.01,0.01,-0.05,-0.19,-0.02,-0.05,0.0,-0.03,0.01,-0.07,-0.24,-0.12,0.0,-0.15,-0.11,0.0,0.07,-0.3,-0.12,-0.26,-0.72,-0.33,-0.2,-0.04,-0.01,-0.22,-0.55,-0.15,-0.76,-0.49,-0.03,-0.12,-0.14
Karjakin, Sergey;Carlsen, Magnus;2016;0.51,0.14,0.18,0.99,0.55,0.05,0.88,0.09,0.06,0.13,0.09,0.04,0.0,0.08,0.13,0.22,0.0,0.12,0.05,0.04,0.04,0.19,0.0,0.1,0.04,-0.13,0.0,-0.02,0.06,0.25,0.0,0.0,0.03,-0.1,-0.04,-0.11,0.06,-0.07,0.01,0.0,-0.1,0.04,-0.11,-0.07,-0.07,-0.08,0.0,-0.06,-0.01,-0.29,-0.06,-0.19,-0.15,-0.06,-0.13,-0.07,-0.52,-0.02,-0.14,-0.71,-0.3,-0.33,-1.0,-0.14
Carlsen, Magnus;Anand, Viswanathan;2013;0.3,0.11,0.28,0.3,0.32,0.18,1.0,0.2,0.09,0.24,0.03,0.39,0.22,0.16,0.16,0.07,0.0,0.14,0.25,0.38,-0.11,0.12,0.03,0.19,0.03,0.0,0.24,0.55,0.14,0.06,0.0,-0.05,-0.0,0.15,0.39,0.04,-0.11,-0.05,-0.03,-0.15,-0.12,0.38,-0.23,-0.04,-0.26,-0.15,0.0,-0.18,-0.02,-0.17,-0.23,-0.41,-0.29,-0.18,-0.67,-0.06,-0.21,-0.04,-0.45,-0.81,-0.48,-0.39,-0.98,-0.23
Pachman, Ludek;Fischer, Robert James;1958;0.72,0.04,0.4,0.4,0.66,0.32,0.73,0.37,0.14,0.13,0.01,0.41,0.34,0.03,0.13,0.14,0.0,0.04,0.21,0.11,0.12,0.12,0.0,0.0,-0.04,0.0,0.12,0.05,0.12,0.0,0.01,0.0,-0.37,0.0,-0.04,0.09,-0.12,-0.01,0.16,0.0,-0.07,0.0,-0.01,-0.12,0.0,-0.3,-0.12,0.0,-0.11,-0.14,-0.04,-0.2,-0.03,-0.13,-0.31,-0.14,-0.72,-0.18,-0.53,-0.49,-0.45,-0.26,-1.0,-0.18
Fischer, Robert James;Tal, Mihail;1960;0.83,0.06,0.35,0.5,0.96,0.44,0.73,0.69,0.04,0.05,0.18,0.01,0.0,0.18,0.12,0.18,0.15,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,-0.03,0.0,0.02,0.03,0.0,0.12,0.0,0.06,0.06,-0.02,-0.17,0.03,0.0,0.05,0.0,0.0,0.0,-0.1,0.0,-0.15,0.0,0.0,0.0,-0.18,-0.18,-0.65,-0.09,-0.38,-0.11,0.0,0.84,-0.56,-0.26,-0.96,-0.97,-1.0,-0.08,-0.52,-0.38
Denker, Arnold S;Fischer, Robert James;1957;0.2,0.17,0.28,0.39,0.24,0.5,1.0,0.11,0.35,-0.06,0.2,0.18,0.2,0.42,0.24,0.09,0.03,-0.04,0.02,0.0,0.11,0.2,0.11,0.0,-0.01,0.15,0.02,0.41,0.0,0.02,0.04,0.06,-0.07,-0.38,-0.02,0.18,-0.19,-0.07,-0.17,0.02,-0.12,-0.04,0.02,-0.18,0.0,-0.58,-0.16,0.11,-0.09,-0.06,-0.12,-0.06,-0.2,-0.31,-0.18,-0.16,-0.54,-0.18,-0.28,-0.37,-0.27,-0.33,-0.72,-0.08
Byrne, Robert E;Fischer, Robert James;1957;0.38,0.05,0.29,0.44,0.21,0.34,0.28,0.11,0.24,0.08,0.11,0.05,0.11,0.09,0.36,0.44,0.05,0.21,0.07,0.03,0.14,0.14,0.17,0.12,-0.03,0.1,0.13,0.38,0.03,0.02,-0.01,0.01,0.0,-0.04,-0.05,0.03,-0.07,0.0,-0.01,0.0,-0.01,-0.15,-0.22,-0.3,-0.07,-0.12,-0.15,-0.01,-0.06,-0.11,-0.2,-0.08,-0.18,-0.11,-0.27,-0.16,-0.37,-0.06,-0.17,-0.48,-0.34,-0.29,-1.0,-0.07
Fischer, Robert James;Spassky, Boris V;1992;0.6,0.13,0.14,0.51,0.2,0.05,1.0,0.06,0.2,0.05,0.29,0.29,0.0,0.14,0.23,0.02,0.15,0.04,0.12,0.0,0.16,0.31,0.11,0.08,0.07,0.09,-0.09,0.1,0.11,0.17,0.04,0.02,0.0,-0.09,-0.0,-0.05,-0.09,-0.01,0.01,-0.04,-0.08,0.0,-0.06,-0.1,-0.06,-0.38,-0.1,-0.01,0.11,-0.18,-0.05,-0.36,-0.22,-0.12,-0.24,-0.28,-0.49,-0.02,-0.24,-0.57,-0.77,-0.23,-0.53,-0.11
Jimenez Zerquera, Eleazar;Fischer, Robert James;1960;0.34,0.13,0.49,0.67,0.5,0.61,0.73,0.24,0.06,0.15,0.08,0.2,0.0,0.15,0.15,0.12,0.09,0.01,0.01,0.0,0.0,0.34,0.0,0.01,0.07,-0.07,0.0,0.09,-0.0,0.13,-0.01,0.02,0.0,0.12,-0.03,-0.1,0.03,0.0,-0.02,-0.03,-0.1,0.0,-0.31,-0.04,-0.01,-0.1,0.0,0.0,-0.05,-0.15,-0.09,-0.13,-0.14,-0.18,-0.11,-0.12,-0.65,-0.03,-0.21,-0.76,-0.5,-0.34,-1.0,-0.22
Fischer, Robert James;Kortschnoj, Viktor;1960;0.25,0.06,0.34,0.83,0.28,0.15,1.0,0.15,0.14,0.13,0.02,0.05,0.68,0.13,0.14,0.11,0.0,0.19,0.14,0.17,0.07,0.31,0.0,0.03,0.0,-0.18,0.13,-0.05,0.14,0.02,-0.06,0.0,-0.01,0.0,-0.01,0.03,-0.08,0.0,-0.01,0.0,-0.12,0.0,-0.18,-0.11,-0.02,-0.11,0.0,-0.08,-0.01,-0.08,-0.15,-0.09,-0.17,-0.14,-0.14,-0.08,-0.52,-0.28,-0.23,-0.72,-0.47,-0.57,-0.87,-0.26
Fischer, Robert James;Spassky, Boris V;1992;0.41,0.14,0.74,0.59,0.74,0.2,1.0,0.11,0.1,0.09,0.28,0.37,0.31,0.19,0.22,0.12,0.12,0.01,0.2,0.49,0.4,0.19,0.0,0.1,0.21,0.12,0.1,0.18,0.25,0.0,0.0,-0.07,0.39,-0.13,-0.03,-0.1,0.0,-0.38,0.0,-0.03,-0.14,-0.09,-0.22,-0.18,-0.07,-0.14,-0.21,-0.09,-0.13,-0.06,-0.2,-0.9,-0.22,-0.24,-0.52,-0.12,-0.47,-0.4,-0.79,-0.49,-0.71,-0.43,-0.61,-0.22
Fischer, Robert James;Spassky, Boris V;1992;0.57,0.22,0.25,0.8,0.74,0.69,1.0,0.18,0.26,0.36,0.17,0.35,0.8,0.33,0.36,0.18,0.1,0.0,0.43,0.0,0.31,0.61,0.61,0.12,-0.04,0.0,-0.25,0.02,0.36,0.05,-0.16,0.05,-0.09,-0.18,-0.73,0.0,-0.29,0.21,-0.52,-0.23,-0.22,0.0,-0.18,0.0,-0.09,-0.85,-0.53,0.0,-0.02,-0.16,-0.23,-0.29,-0.2,-0.18,-0.2,-0.22,-0.43,-0.05,-0.78,-0.87,-0.78,-0.42,-0.24,-0.71
Praggnanandhaa, R;Caruana, Fabiano;2022;0.26,0.24,0.31,0.31,0.18,0.13,0.67,0.12,0.06,0.27,0.43,0.0,0.26,0.12,0.13,0.17,-0.01,0.2,0.2,0.03,0.12,0.18,0.13,0.01,0.08,-0.14,0.12,0.08,0.02,0.01,0.0,-0.01,-0.19,-0.01,-0.06,-0.06,0.08,0.0,-0.0,-0.02,0.0,-0.04,-0.06,-0.06,-0.12,-0.16,-0.04,-0.08,-0.03,-0.21,-0.01,-0.13,-0.48,-0.13,-0.11,-0.04,-0.25,-0.04,-0.21,-0.5,-0.33,-0.32,-1.0,-0.1
Fischer, Robert James;Puto, E.;1964;0.43,0.15,0.12,1.0,0.81,0.04,0.12,0.56,0.09,0.07,0.11,0.03,0.1,0.11,0.11,0.11,0.07,0.0,0.15,0.07,-0.02,0.16,0.0,-0.05,0.0,0.0,0.12,-0.12,0.1,0.02,-0.12,0.1,-0.05,-0.06,-0.19,0.0,-0.11,0.03,0.03,0.0,0.0,0.0,-0.15,-0.09,0.0,-0.22,0.05,-0.06,-0.06,-0.05,-0.04,-0.03,-0.01,0.05,-0.41,-0.05,-0.56,-0.03,-0.2,-0.88,-0.28,-0.45,-0.43,-0.16
Fischer, Robert James;Kuberczyk, Z.;1964;0.22,0.07,1.0,0.66,0.4,0.21,0.36,0.45,0.13,0.18,0.73,0.12,0.19,0.06,0.42,0.11,0.0,0.09,0.14,0.16,0.28,0.07,0.0,0.0,0.11,0.04,0.0,0.03,0.12,0.11,0.09,0.07,0.0,-0.13,-0.2,0.0,-0.14,0.02,0.01,-0.02,-0.11,-0.2,-0.47,-0.28,-0.05,-0.34,0.0,-0.07,-0.08,-0.14,-0.42,-0.8,-0.4,-0.11,0.02,-0.01,-0.39,-0.03,-0.14,-0.74,-0.43,-0.19,-0.06,-0.63
Van Foreest, Jorden;Shankland, Sam;2022;0.45,0.06,0.09,0.81,0.44,0.1,0.66,0.14,0.13,0.16,0.08,0.1,0.14,0.29,1.0,0.19,-0.07,-0.1,0.08,-0.11,0.05,0.8,0.47,0.0,0.0,0.0,-0.05,0.23,-0.09,0.33,0.16,0.03,-0.12,-0.24,-0.15,0.11,-0.19,-0.04,-0.04,0.02,0.0,-0.08,-0.08,-0.98,0.08,-0.51,-0.0,-0.05,-0.18,-0.21,-0.01,-0.61,-0.09,-0.12,-0.09,-0.21,-0.4,-0.04,-0.32,-0.41,-0.49,-0.4,-0.23,-0.19
Smyslov, Vassily;Fischer, Robert James;1970;0.47,0.09,0.18,0.57,0.44,0.2,1.0,0.09,0.16,0.04,0.15,0.09,0.23,0.14,0.28,0.13,-0.08,0.05,0.14,0.0,0.28,0.15,0.14,0.0,-0.11,-0.06,-0.07,-0.03,-0.03,0.17,0.06,0.05,-0.14,-0.0,0.0,-0.65,0.08,-0.07,0.07,0.0,-0.03,-0.09,-0.06,-0.14,-0.06,-0.06,-0.17,0.05,-0.12,-0.07,0.02,-0.02,-0.06,-0.18,-0.46,-0.18,-0.27,-0.1,-0.38,-0.73,-0.14,-0.31,-0.65,-0.08
Reshevsky, Samuel Herman;Fischer, Robert James;1970;0.39,0.22,0.27,0.3,0.44,0.66,0.77,0.47,0.16,0.04,0.33,0.0,0.12,0.03,0.16,0.16,0.2,0.0,0.11,0.32,0.08,0.05,0.0,0.0,0.0,0.08,0.1,0.1,-0.03,-0.04,0.0,0.0,0.0,0.07,-0.01,0.09,-0.1,0.23,0.0,0.0,-0.07,0.0,0.0,-0.1,-0.04,-0.11,0.0,0.0,-0.05,-0.1,-0.47,0.04,-0.31,-0.16,-0.16,-0.16,-0.41,-0.39,-0.2,-0.69,-0.7,-0.45,-1.0,-0.23
Donchenko,Alexa;Caruana,F;2021;0.28,0.12,0.93,0.82,0.61,0.2,0.04,0.86,-0.1,0.16,0.82,0.22,0.32,0.03,0.06,0.11,-0.04,0.03,0.16,0.0,0.07,0.1,0.03,0.0,-0.11,-0.03,0.04,0.15,-0.01,0.08,0.11,0.11,0.0,-0.02,-0.06,-0.16,0.01,-0.03,0.0,0.0,-0.11,-0.1,-0.06,0.0,-0.05,-0.19,0.06,0.0,-0.06,-0.07,-0.01,-0.15,-0.31,-0.04,-0.17,-0.05,-0.74,-0.19,-0.06,-0.99,-1.0,-0.67,-0.05,-0.86
Ivkov, Borislav;Fischer, Robert James;1970;0.42,0.09,0.16,0.86,0.46,0.46,0.56,0.08,0.14,0.17,0.02,0.75,0.08,0.15,0.78,0.02,0.03,0.0,0.4,0.09,0.0,0.14,0.23,0.03,0.01,0.0,0.12,0.24,0.11,0.16,0.07,-0.11,-0.05,0.0,-0.14,0.0,-0.03,0.02,0.01,0.0,0.0,0.0,-0.01,-0.15,-0.21,-0.29,-0.16,0.01,-0.05,-0.17,-0.11,-0.08,-0.5,-0.11,-0.65,-0.06,-0.6,-0.09,-0.26,-0.98,-0.58,-0.21,-1.0,-0.27
Fischer, Robert James;Matanovic, Aleksandar;1968;0.36,0.18,0.16,0.57,0.4,0.04,1.0,0.07,0.03,0.05,0.05,0.16,0.0,0.14,0.14,0.19,0.05,0.24,0.03,0.0,0.06,0.24,0.0,0.11,0.01,0.15,-0.03,0.07,0.06,0.03,0.0,0.0,-0.05,-0.08,0.32,0.07,-0.04,0.0,0.0,-0.06,-0.17,-0.02,-0.05,0.03,0.0,-0.22,-0.07,0.0,-0.01,0.12,-0.03,-0.26,0.13,-0.11,-0.14,-0.14,-0.71,-0.02,-0.3,-0.72,-0.39,-0.43,-0.73,-0.48
Fischer, Robert James;Ivkov, Borislav;1965;0.47,0.12,0.21,0.68,0.62,0.2,0.83,0.16,0.18,0.18,0.13,0.06,0.0,0.18,0.2,0.03,0.08,0.03,0.15,-0.16,0.08,0.23,0.06,0.13,-0.08,0.0,-0.04,0.0,0.1,0.06,0.09,0.04,-0.17,-0.04,0.06,0.0,-0.12,0.13,-0.03,0.01,-0.17,-0.06,-0.15,-0.01,-0.08,-0.31,-0.01,0.0,-0.01,-0.02,-0.03,-0.26,-0.11,-0.27,-0.11,-0.15,-0.39,-0.02,-0.3,-0.84,-0.21,-0.18,-1.0,-0.11
Fischer, Robert James;Schweber, Samuel;1970;0.76,0.17,0.17,0.55,0.42,0.14,1.0,0.17,0.02,0.02,0.19,0.48,0.06,0.16,0.14,0.16,0.02,0.0,0.05,0.38,0.16,0.14,0.1,0.02,0.09,-0.01,-0.02,0.05,0.03,0.02,0.05,0.0,0.0,0.0,-0.4,-0.16,0.06,0.0,0.0,0.0,0.0,-0.03,-0.11,-0.04,-0.08,0.05,-0.03,-0.14,-0.16,-0.16,-0.69,-0.33,-0.28,-0.17,-0.06,-0.04,-0.34,-0.65,-0.13,-0.43,-0.62,-0.04,-0.13,-0.57
Giri, Anish;Dubov, Daniil;2022;0.56,0.33,0.33,1.0,1.0,0.33,0.33,0.56,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.56,-0.33,-0.33,-1.0,-1.0,-0.33,-0.33,-0.56
Fischer, Robert James;Leayza, L.;1965;0.4,0.75,0.49,0.98,0.67,0.16,0.12,0.81,0.16,0.14,0.16,0.01,0.38,0.16,0.12,0.05,0.0,0.0,0.03,0.38,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.08,0.19,0.06,0.01,0.12,-0.63,-0.04,-0.01,-0.06,0.14,-0.02,0.01,0.0,0.0,0.0,-0.11,0.0,-0.1,-0.25,-0.06,-0.06,-0.16,-0.16,-0.01,-0.12,-0.32,-0.16,-0.16,-0.05,-0.81,-0.21,-0.08,-1.0,-0.76,-0.37,-0.82,-0.42
Geller, Efim P;Fischer, Robert James;1965;-0.02,0.01,0.05,0.56,0.31,0.46,1.0,0.17,0.05,-0.03,0.14,0.16,0.19,0.1,0.18,0.54,0.24,0.12,0.16,0.14,0.37,0.06,0.0,-0.02,0.03,0.11,0.08,0.14,0.06,0.09,-0.21,-0.06,0.0,-0.03,0.09,0.07,-0.2,-0.15,-0.03,-0.11,-0.01,0.02,-0.07,-0.22,0.0,-0.15,-0.18,-0.01,0.01,-0.2,0.04,-0.1,-0.33,-0.1,-0.48,-0.35,-0.36,-0.25,-0.12,-0.53,-0.3,-0.22,-0.83,-0.15
Dubov, Daniil;Shankland, Sam;2022;0.58,0.29,0.58,0.6,0.25,0.08,1.0,0.14,0.14,0.13,0.04,0.09,0.13,0.14,0.36,0.04,0.01,0.1,-0.01,0.16,0.02,0.1,0.12,0.0,-0.12,0.03,0.04,0.13,0.0,0.04,0.0,0.08,-0.08,0.07,0.01,-0.13,0.04,0.0,-0.01,-0.02,0.0,-0.03,0.06,0.0,-0.13,-0.35,0.0,-0.08,-0.02,-0.04,-0.03,-0.29,-0.33,-0.14,-0.18,-0.04,-0.66,-0.1,-0.32,-0.73,-0.2,-0.37,-0.99,-0.11
Vidit, Santosh Gujrathi;Esipenko, Andrey;2022;0.53,0.13,0.25,0.8,0.62,0.09,1.0,0.12,0.04,0.09,0.02,0.17,0.0,0.26,0.15,0.14,0.0,0.15,0.02,0.05,0.14,0.19,0.16,0.1,0.11,0.0,0.11,0.13,0.06,0.05,0.16,0.01,-0.1,0.0,-0.18,-0.1,-0.19,0.04,0.0,0.0,0.0,-0.15,-0.14,-0.2,0.02,-0.19,-0.2,-0.12,-0.04,-0.15,-0.08,-0.1,-0.1,-0.11,-0.15,-0.11,-0.52,-0.03,-0.39,-0.69,-0.49,-0.26,-0.98,-0.16
Fischer, Robert James;Taimanov, Mark E;1970;0.23,0.08,0.37,0.46,0.24,0.25,0.72,0.45,0.05,0.16,0.08,0.13,0.15,0.19,0.16,0.11,0.03,0.0,0.38,0.03,0.14,0.16,0.25,0.0,0.08,-0.04,0.17,0.01,0.09,0.03,0.01,0.1,-0.02,0.07,-0.09,0.1,0.06,0.03,-0.06,0.0,-0.01,-0.1,-0.15,-0.11,-0.13,-0.25,-0.06,-0.1,-0.16,-0.32,-0.14,-0.09,-0.17,-0.16,-0.31,-0.07,-0.18,-0.59,-0.09,-0.6,-0.39,-0.14,-1.0,-0.13
Fischer, Robert James;Uhlmann, Wolfgang;1970;0.4,0.55,0.74,0.9,0.73,0.45,0.24,1.0,0.02,0.28,0.15,0.25,0.0,0.07,-0.07,0.11,0.18,0.0,0.1,0.02,0.35,0.12,-0.16,0.09,-0.02,-0.02,0.11,0.26,-0.12,-0.12,0.0,0.0,0.0,0.0,-0.06,0.08,0.2,-0.06,0.0,0.0,0.0,-0.23,-0.14,-0.56,-0.19,-0.15,-0.35,0.06,-0.2,-0.2,-0.19,-0.34,-0.01,0.02,0.02,-0.2,-0.42,-0.45,-0.99,-0.9,-0.75,-0.06,-0.28,-0.23
Gheorghiu, Florin;Fischer, Robert James;1970;0.24,0.12,0.76,0.55,0.44,0.24,0.13,0.29,0.15,0.04,0.01,0.77,0.62,0.07,0.06,0.19,0.02,0.21,0.35,0.48,0.46,0.09,0.2,0.15,0.08,-0.09,0.28,0.03,0.21,0.14,-0.09,0.0,-0.13,0.02,-0.21,0.0,-0.02,-0.6,-0.01,-0.03,-0.11,-0.16,-0.31,-0.03,-0.54,-0.25,-0.18,-0.03,-0.24,-0.16,0.1,-0.14,-0.71,-0.11,-0.5,-0.17,-0.49,-0.14,-0.17,-1.0,-0.32,-0.09,-0.02,-0.38
Fischer, Robert James;Johannsson, Ingi Randver;1960;0.8,0.16,0.22,0.55,0.6,0.14,1.0,0.15,0.05,0.1,0.19,0.08,0.04,0.17,0.07,0.07,0.09,0.0,0.06,-0.01,0.04,0.48,0.02,0.0,0.12,0.06,0.13,0.01,0.16,-0.08,-0.02,-0.02,0.06,0.01,-0.18,0.14,-0.16,-0.0,0.04,-0.04,-0.15,0.19,-0.07,-0.15,0.0,-0.08,-0.1,0.13,-0.01,-0.17,-0.05,-0.42,-0.1,-0.08,-0.37,-0.17,-0.57,-0.11,-0.15,-0.78,-0.56,-0.51,-0.8,-0.22
